ID,Transfers,Year
428835,0,2016
428925,0,2016
429116,0,2016
429206,0,2016
429306,0,2016
429347,0,2016
429348,0,2016
429421,0,2016
429682,0,2016
429785,0,2016
429800,0,2016
429909,0,2016
429920,0,2016
430012,0,2016
430112,0,2016
430245,0,2016
430247,0,2016
430549,0,2016
430575,0,2016
430668,0,2016
431076,0,2016
431087,0,2016
431217,0,2016
431384,0,2016
431432,0,2016
431499,0,2016
431723,0,2016
431967,0,2016
431968,0,2016
431991,0,2016
432026,0,2016
432033,0,2016
432034,0,2016
432039,0,2016
432160,0,2016
432238,0,2016
432272,0,2016
432376,0,2016
432586,0,2016
432599,0,2016
432684,0,2016
432705,0,2016
433204,0,2016
433218,0,2016
433498,0,2016
433700,0,2016
433769,0,2016
433781,0,2016
434075,0,2016
434177,0,2016
434215,0,2016
434325,0,2016
434399,0,2016
434818,0,2016
434942,0,2016
435131,0,2016
435193,0,2016
435212,0,2016
435313,0,2016
435765,0,2016
435767,0,2016
435852,0,2016
435865,0,2016
435872,0,2016
435917,0,2016
436016,0,2016
436315,0,2016
436355,0,2016
436362,0,2016
436394,0,2016
436492,0,2016
436765,0,2016
436981,0,2016
437071,0,2016
437260,0,2016
437351,0,2016
437555,0,2016
437641,0,2016
437657,0,2016
437674,0,2016
437769,0,2016
438180,0,2016
438194,0,2016
438242,0,2016
438256,0,2016
438289,0,2016
438294,0,2016
438355,0,2016
438703,0,2016
438765,0,2016
438784,0,2016
438954,0,2016
438983,0,2016
439338,0,2016
439555,0,2016
439608,0,2016
439956,0,2016
440073,0,2016
440152,0,2016
440180,0,2016
440650,0,2016
440658,0,2016
440717,0,2016
440895,0,2016
441002,0,2016
441203,0,2016
441464,0,2016
441810,0,2016
441814,0,2016
441821,0,2016
441923,0,2016
441947,0,2016
442033,0,2016
442218,0,2016
442278,0,2016
442383,0,2016
442511,0,2016
442575,0,2016
443023,0,2016
443241,0,2016
443364,0,2016
443636,0,2016
443646,0,2016
443973,0,2016
444157,0,2016
444195,0,2016
444341,0,2016
444700,0,2016
444831,0,2016
444979,0,2016
445143,0,2016
445189,0,2016
445446,0,2016
445549,0,2016
445780,0,2016
445875,0,2016
445957,0,2016
445958,0,2016
446078,0,2016
446178,0,2016
446314,0,2016
446394,0,2016
446817,0,2016
446830,0,2016
447065,0,2016
447117,0,2016
447120,0,2016
447327,0,2016
447475,0,2016
447519,0,2016
447523,0,2016
447698,0,2016
447925,0,2016
447977,0,2016
448206,0,2016
448282,0,2016
448437,0,2016
448462,0,2016
448561,0,2016
448877,0,2016
448913,0,2016
448924,0,2016
449159,0,2016
449234,0,2016
449239,0,2016
449374,0,2016
449397,0,2016
449503,0,2016
449754,0,2016
449809,0,2016
449914,0,2016
449934,0,2016
450067,0,2016
450087,0,2016
450461,0,2016
450495,0,2016
450598,0,2016
450608,0,2016
450858,0,2016
450907,0,2016
451006,0,2016
451184,0,2016
451209,0,2016
451741,0,2016
451860,0,2016
451909,0,2016
452112,0,2016
452165,0,2016
452242,0,2016
452597,0,2016
452616,0,2016
452797,0,2016
453212,0,2016
453937,0,2016
454471,0,2016
455270,0,2016
455391,0,2016
455568,0,2016
455714,0,2016
455869,0,2016
456027,0,2016
458517,0,2016
458719,0,2016
459088,0,2016
462222,0,2016
462347,0,2016
463010,0,2016
463144,0,2016
463541,0,2016
466697,0,2016
467030,0,2016
467312,0,2016
467547,0,2016
467590,0,2016
468698,0,2016
469392,0,2016
469742,0,2016
470008,0,2016
472409,0,2016
473109,0,2016
473594,0,2016
473683,0,2016
474289,0,2016
474305,0,2016
474903,0,2016
474914,0,2016
476399,0,2016
476785,0,2016
478257,0,2016
478450,0,2016
478610,0,2016
479464,0,2016
479637,0,2016
480787,0,2016
481042,0,2016
481408,0,2016
482524,0,2016
483461,0,2016
484275,0,2016
484478,0,2016
484702,0,2016
484725,0,2016
485062,0,2016
485195,0,2016
485386,0,2016
485845,0,2016
486371,0,2016
486426,0,2016
486583,0,2016
486596,0,2016
486675,0,2016
487231,0,2016
487410,0,2016
487853,0,2016
488064,0,2016
488617,0,2016
489104,0,2016
489109,0,2016
489743,0,2016
489812,0,2016
489841,0,2016
489908,0,2016
490355,0,2016
490431,0,2016
490522,0,2016
490583,0,2016
490867,0,2016
491389,0,2016
491423,0,2016
491442,0,2016
492840,0,2016
493384,0,2016
494322,0,2016
494474,0,2016
494796,0,2016
494905,0,2016
494953,0,2016
495100,0,2016
495188,0,2016
495320,0,2016
495809,0,2016
496061,0,2016
496841,0,2016
496871,0,2016
496883,0,2016
497148,0,2016
497220,0,2016
497707,0,2016
497942,0,2016
498874,0,2016
499356,0,2016
499689,0,2016
499824,0,2016
500284,0,2016
500383,0,2016
500418,0,2016
500458,0,2016
500594,0,2016
500642,0,2016
500759,0,2016
500783,0,2016
500988,0,2016
501162,0,2016
501841,0,2016
501913,0,2016
501963,0,2016
502220,0,2016
502408,0,2016
502534,0,2016
502811,0,2016
502883,0,2016
503002,0,2016
503067,0,2016
504091,0,2016
504305,0,2016
504570,0,2016
504774,0,2016
505925,0,2016
506064,0,2016
507025,0,2016
507211,0,2016
507592,0,2016
507694,0,2016
507819,0,2016
508161,0,2016
508314,0,2016
508321,0,2016
508333,0,2016
508431,0,2016
508992,0,2016
509202,0,2016
509425,0,2016
509576,0,2016
509856,0,2016
510015,0,2016
510126,0,2016
510148,0,2016
510324,0,2016
510626,0,2016
510798,0,2016
510882,0,2016
510921,0,2016
510965,0,2016
511033,0,2016
511070,0,2016
511313,0,2016
511414,0,2016
511815,0,2016
512378,0,2016
512569,0,2016
513181,0,2016
513356,0,2016
513578,0,2016
514501,0,2016
514627,0,2016
514781,0,2016
514802,0,2016
514895,0,2016
514953,0,2016
515004,0,2016
515040,0,2016
515671,0,2016
515922,0,2016
516741,0,2016
516978,0,2016
517449,0,2016
517535,0,2016
518029,0,2016
518370,0,2016
519086,0,2016
519174,0,2016
519636,0,2016
519673,0,2016
519702,0,2016
519960,0,2016
520038,0,2016
520158,0,2016
520174,0,2016
520895,0,2016
521378,0,2016
521478,0,2016
521498,0,2016
521673,0,2016
521835,0,2016
521924,0,2016
521984,0,2016
522183,0,2016
522375,0,2016
522401,0,2016
522516,0,2016
522671,0,2016
522880,0,2016
523258,0,2016
523654,0,2016
523823,0,2016
523933,0,2016
523988,0,2016
524550,0,2016
524574,0,2016
524880,0,2016
525013,0,2016
525041,0,2016
525523,0,2016
525604,0,2016
525794,0,2016
526206,0,2016
526344,0,2016
526354,0,2016
526368,0,2016
526510,0,2016
526582,0,2016
526621,0,2016
526674,0,2016
526873,0,2016
526879,0,2016
527140,0,2016
527155,0,2016
527426,0,2016
528030,0,2016
528048,0,2016
528264,0,2016
528794,0,2016
529023,0,2016
529081,0,2016
529560,0,2016
529626,0,2016
530039,0,2016
530208,0,2016
530685,0,2016
530928,0,2016
531344,0,2016
532102,0,2016
532221,0,2016
532230,0,2016
532417,0,2016
532509,0,2016
532672,0,2016
533791,0,2016
533935,0,2016
534517,0,2016
534971,0,2016
534972,0,2016
535185,0,2016
535283,0,2016
536065,0,2016
536098,0,2016
536176,0,2016
536366,0,2016
536460,0,2016
536657,0,2016
536700,0,2016
536746,0,2016
536757,0,2016
536833,0,2016
537156,0,2016
537264,0,2016
537453,0,2016
537707,0,2016
537991,0,2016
538112,0,2016
538505,0,2016
538552,0,2016
538596,0,2016
538663,0,2016
539006,0,2016
539145,0,2016
539252,0,2016
539591,0,2016
539691,0,2016
539701,0,2016
540208,0,2016
540455,0,2016
540553,0,2016
541025,0,2016
541213,0,2016
541239,0,2016
541270,0,2016
541563,0,2016
541570,0,2016
541824,0,2016
542140,0,2016
542502,0,2016
542917,0,2016
543346,0,2016
543385,0,2016
543614,0,2016
543704,0,2016
543760,0,2016
544201,0,2016
544252,0,2016
544611,0,2016
544631,0,2016
544648,0,2016
545841,0,2016
546088,0,2016
546696,0,2016
546751,0,2016
546869,0,2016
547181,0,2016
547367,0,2016
547781,0,2016
547943,0,2016
548388,0,2016
549084,0,2016
549569,0,2016
549740,0,2016
549882,0,2016
549936,0,2016
550209,0,2016
551077,0,2016
551103,0,2016
551554,0,2016
551708,0,2016
551802,0,2016
552694,0,2016
552930,0,2016
552962,0,2016
553286,0,2016
553564,0,2016
553683,0,2016
553903,0,2016
554221,0,2016
554826,0,2016
554903,0,2016
555058,0,2016
555144,0,2016
555730,0,2016
555789,0,2016
557391,0,2016
557494,0,2016
557495,0,2016
557575,0,2016
557757,0,2016
558431,0,2016
558515,0,2016
559233,0,2016
559433,0,2016
559508,0,2016
559963,0,2016
560385,0,2016
560842,0,2016
560895,0,2016
560960,0,2016
561093,0,2016
561274,0,2016
561416,0,2016
561546,0,2016
561888,0,2016
563242,0,2016
563303,0,2016
563443,0,2016
563591,0,2016
564050,0,2016
564121,0,2016
564140,0,2016
564420,0,2016
564511,0,2016
564569,0,2016
564916,0,2016
564947,0,2016
564965,0,2016
565696,0,2016
565877,0,2016
565947,0,2016
565949,0,2016
566525,0,2016
566752,0,2016
566768,0,2016
566820,0,2016
567072,0,2016
567194,0,2016
567429,0,2016
568680,0,2016
568706,0,2016
568902,0,2016
569279,0,2016
569955,0,2016
570009,0,2016
570297,0,2016
570461,0,2016
570535,0,2016
570742,0,2016
571103,0,2016
571139,0,2016
571348,0,2016
571896,0,2016
572109,0,2016
572207,0,2016
572477,0,2016
572614,0,2016
573584,0,2016
574163,0,2016
574323,0,2016
574429,0,2016
574451,0,2016
575108,0,2016
575120,0,2016
575272,0,2016
575327,0,2016
575357,0,2016
575968,0,2016
576035,0,2016
576473,0,2016
576855,0,2016
577248,0,2016
577470,0,2016
577500,0,2016
577535,0,2016
577547,0,2016
577944,0,2016
577978,0,2016
578142,0,2016
579443,0,2016
579551,0,2016
580240,0,2016
580962,0,2016
581430,0,2016
581491,0,2016
581666,0,2016
581942,0,2016
582611,0,2016
583031,0,2016
583099,0,2016
583226,0,2016
583375,0,2016
583500,0,2016
583803,0,2016
583945,0,2016
584098,0,2016
584172,0,2016
584515,0,2016
584780,0,2016
584803,0,2016
585064,0,2016
585594,0,2016
585991,0,2016
586127,0,2016
587311,0,2016
588882,0,2016
589164,0,2016
589617,0,2016
590076,0,2016
590557,0,2016
591289,0,2016
591364,0,2016
591820,0,2016
592205,0,2016
592288,0,2016
592345,0,2016
592384,0,2016
592703,0,2016
592852,0,2016
592939,0,2016
593203,0,2016
593440,0,2016
594168,0,2016
594352,0,2016
594740,0,2016
594784,0,2016
594807,0,2016
594895,0,2016
595297,0,2016
596073,0,2016
596078,0,2016
596964,0,2016
597297,0,2016
597452,0,2016
597681,0,2016
597718,0,2016
598300,0,2016
598301,0,2016
598567,0,2016
598716,0,2016
599005,0,2016
599126,0,2016
599167,0,2016
599237,0,2016
599465,0,2016
599630,0,2016
599721,0,2016
599802,0,2016
599827,0,2016
600222,0,2016
600566,0,2016
600583,0,2016
600711,0,2016
600974,0,2016
601256,0,2016
601621,0,2016
601859,0,2016
602150,0,2016
602371,0,2016
602426,0,2016
602844,0,2016
602893,0,2016
603290,0,2016
603397,0,2016
603707,0,2016
603968,0,2016
604435,0,2016
604872,0,2016
605615,0,2016
606309,0,2016
606401,0,2016
606508,0,2016
606702,0,2016
606999,0,2016
607098,0,2016
607143,0,2016
607365,0,2016
607485,0,2016
607806,0,2016
608100,0,2016
608352,0,2016
609075,0,2016
609817,0,2016
610212,0,2016
610214,0,2016
610581,0,2016
611856,0,2016
611916,0,2016
612029,0,2016
612220,0,2016
613116,0,2016
613689,0,2016
613739,0,2016
613810,0,2016
614248,0,2016
614490,0,2016
614518,0,2016
614571,0,2016
615309,0,2016
615509,0,2016
615806,0,2016
616155,0,2016
616231,0,2016
616392,0,2016
617104,0,2016
617205,0,2016
617668,0,2016
617756,0,2016
618350,0,2016
618637,0,2016
619067,0,2016
619172,0,2016
619417,0,2016
619490,0,2016
619563,0,2016
619716,0,2016
619755,0,2016
619916,0,2016
620888,0,2016
620895,0,2016
621034,0,2016
621048,0,2016
621306,0,2016
621685,0,2016
622472,0,2016
622822,0,2016
622826,0,2016
622944,0,2016
623432,0,2016
623585,0,2016
623755,0,2016
624102,0,2016
624351,0,2016
624398,0,2016
624652,0,2016
625571,0,2016
625597,0,2016
625955,0,2016
626679,0,2016
626872,0,2016
626973,0,2016
627036,0,2016
627403,0,2016
627469,0,2016
627888,0,2016
628289,0,2016
628525,0,2016
628761,0,2016
629011,0,2016
629076,0,2016
629750,0,2016
629793,0,2016
629955,0,2016
630045,0,2016
630717,0,2016
630747,0,2016
631019,0,2016
631040,0,2016
631042,0,2016
631140,0,2016
631191,0,2016
631200,0,2016
631260,0,2016
631322,0,2016
631604,0,2016
631794,0,2016
631908,0,2016
632033,0,2016
632080,0,2016
632133,0,2016
632259,0,2016
632284,0,2016
632340,0,2016
632373,0,2016
632829,0,2016
632869,0,2016
633507,0,2016
634346,0,2016
634374,0,2016
634594,0,2016
634851,0,2016
635020,0,2016
635172,0,2016
635249,0,2016
635250,0,2016
635286,0,2016
635464,0,2016
635614,0,2016
635736,0,2016
635758,0,2016
635799,0,2016
636084,0,2016
636115,0,2016
636261,0,2016
636281,0,2016
636748,0,2016
636836,0,2016
637057,0,2016
637370,0,2016
637480,0,2016
637497,0,2016
637526,0,2016
637971,0,2016
638308,0,2016
638396,0,2016
638575,0,2016
638824,0,2016
638858,0,2016
639072,0,2016
639098,0,2016
639306,0,2016
639342,0,2016
639738,0,2016
639967,0,2016
640061,0,2016
640261,0,2016
640298,0,2016
640449,0,2016
640493,0,2016
640975,0,2016
641151,0,2016
641243,0,2016
641525,0,2016
641564,0,2016
641663,0,2016
641758,0,2016
641899,0,2016
641991,0,2016
642084,0,2016
642155,0,2016
642386,0,2016
642604,0,2016
642754,0,2016
643000,0,2016
643051,0,2016
643178,0,2016
643232,0,2016
643733,0,2016
643874,0,2016
644065,0,2016
644153,0,2016
644326,0,2016
644352,0,2016
644515,0,2016
644562,0,2016
644722,0,2016
645501,0,2016
645527,0,2016
645596,0,2016
645635,0,2016
645641,0,2016
645651,0,2016
645751,0,2016
645899,0,2016
646381,0,2016
646501,0,2016
646878,0,2016
647206,0,2016
647298,0,2016
647429,0,2016
647648,0,2016
647766,0,2016
648239,0,2016
648336,0,2016
648390,0,2016
648636,0,2016
648925,0,2016
649147,0,2016
649277,0,2016
649729,0,2016
649739,0,2016
650602,0,2016
650639,0,2016
650651,0,2016
650693,0,2016
650724,0,2016
650761,0,2016
651039,0,2016
651190,0,2016
651226,0,2016
651299,0,2016
651325,0,2016
651377,0,2016
651631,0,2016
651719,0,2016
651885,0,2016
651947,0,2016
651960,0,2016
652058,0,2016
652236,0,2016
652314,0,2016
652520,0,2016
652989,0,2016
653516,0,2016
653935,0,2016
654050,0,2016
654479,0,2016
654655,0,2016
654954,0,2016
655281,0,2016
655528,0,2016
655600,0,2016
655617,0,2016
655682,0,2016
655736,0,2016
655806,0,2016
655818,0,2016
655995,0,2016
656304,0,2016
656327,0,2016
656338,0,2016
656531,0,2016
656592,0,2016
656599,0,2016
656694,0,2016
657094,0,2016
657170,0,2016
657624,0,2016
658022,0,2016
658030,0,2016
658723,0,2016
658799,0,2016
659081,0,2016
659093,0,2016
659639,0,2016
659676,0,2016
659701,0,2016
660221,0,2016
660278,0,2016
660329,0,2016
660417,0,2016
660658,0,2016
660689,0,2016
660820,0,2016
660871,0,2016
661063,0,2016
661306,0,2016
661557,0,2016
661630,0,2016
661711,0,2016
661922,0,2016
661936,0,2016
662199,0,2016
662263,0,2016
662317,0,2016
662521,0,2016
663017,0,2016
663163,0,2016
663526,0,2016
663697,0,2016
663718,0,2016
663788,0,2016
663851,0,2016
663996,0,2016
664351,0,2016
664367,0,2016
664640,0,2016
664673,0,2016
664725,0,2016
665179,0,2016
665241,0,2016
665561,0,2016
665579,0,2016
665716,0,2016
665765,0,2016
665815,0,2016
665981,0,2016
666222,0,2016
666442,0,2016
666625,0,2016
666902,0,2016
667132,0,2016
667389,0,2016
667437,0,2016
667698,0,2016
667723,0,2016
667877,0,2016
667890,0,2016
668105,0,2016
668326,0,2016
668327,0,2016
668403,0,2016
668554,0,2016
668734,0,2016
668770,0,2016
668856,0,2016
668945,0,2016
668947,0,2016
669303,0,2016
669434,0,2016
669454,0,2016
669525,0,2016
669742,0,2016
669766,0,2016
669771,0,2016
669773,0,2016
670001,0,2016
670109,0,2016
670409,0,2016
670892,0,2016
670939,0,2016
670958,0,2016
671804,0,2016
672424,0,2016
672581,0,2016
672625,0,2016
672669,0,2016
672711,0,2016
672763,0,2016
672839,0,2016
672991,0,2016
673038,0,2016
673392,0,2016
673668,0,2016
673769,0,2016
673841,0,2016
674071,0,2016
674524,0,2016
674754,0,2016
674927,0,2016
674996,0,2016
675184,0,2016
675248,0,2016
675308,0,2016
675431,0,2016
675668,0,2016
675843,0,2016
675990,0,2016
676382,0,2016
676391,0,2016
676405,0,2016
676954,0,2016
677092,0,2016
677153,0,2016
677171,0,2016
677340,0,2016
677614,0,2016
678199,0,2016
678204,0,2016
678345,0,2016
678435,0,2016
678514,0,2016
678984,0,2016
679418,0,2016
679502,0,2016
679632,0,2016
679844,0,2016
680090,0,2016
680239,0,2016
680381,0,2016
680657,0,2016
680770,0,2016
680790,0,2016
681051,0,2016
681196,0,2016
681290,0,2016
681404,0,2016
681413,0,2016
681421,0,2016
681591,0,2016
681691,0,2016
681748,0,2016
681821,0,2016
681884,0,2016
682101,0,2016
682242,0,2016
682336,0,2016
682435,0,2016
682507,0,2016
682585,0,2016
682713,0,2016
682745,0,2016
683135,0,2016
683748,0,2016
683837,0,2016
683899,0,2016
684872,0,2016
684881,0,2016
685156,0,2016
685522,0,2016
685967,0,2016
686234,0,2016
686321,0,2016
686398,0,2016
686650,0,2016
686891,0,2016
687256,0,2016
687323,0,2016
687329,0,2016
687368,0,2016
687448,0,2016
687614,0,2016
687631,0,2016
687877,0,2016
687924,0,2016
687993,0,2016
688197,0,2016
688408,0,2016
688769,0,2016
688855,0,2016
689384,0,2016
689672,0,2016
689749,0,2016
689752,0,2016
689813,0,2016
689833,0,2016
689836,0,2016
690096,0,2016
690285,0,2016
690322,0,2016
690423,0,2016
690544,0,2016
690565,0,2016
690568,0,2016
690685,0,2016
690692,0,2016
690972,0,2016
691010,0,2016
691198,0,2016
691270,0,2016
691471,0,2016
691509,0,2016
691602,0,2016
691637,0,2016
692227,0,2016
692331,0,2016
692411,0,2016
692802,0,2016
692803,0,2016
693031,0,2016
693416,0,2016
693586,0,2016
694080,0,2016
694120,0,2016
694174,0,2016
694297,0,2016
694387,0,2016
694594,0,2016
694710,0,2016
694813,0,2016
694880,0,2016
695203,0,2016
695242,0,2016
695409,0,2016
695461,0,2016
695592,0,2016
695864,0,2016
695903,0,2016
696168,0,2016
696375,0,2016
696478,0,2016
696564,0,2016
696771,0,2016
696814,0,2016
696898,0,2016
697047,0,2016
697506,0,2016
697687,0,2016
697746,0,2016
697858,0,2016
697943,0,2016
698337,0,2016
698779,0,2016
698833,0,2016
699003,0,2016
699066,0,2016
699174,0,2016
699226,0,2016
699302,0,2016
699311,0,2016
699384,0,2016
699506,0,2016
699511,0,2016
699594,0,2016
699865,0,2016
699883,0,2016
699937,0,2016
700143,0,2016
700232,0,2016
700301,0,2016
700829,0,2016
700839,0,2016
700847,0,2016
700884,0,2016
701571,0,2016
701694,0,2016
701811,0,2016
702295,0,2016
702352,0,2016
702364,0,2016
702453,0,2016
702560,0,2016
702740,0,2016
702832,0,2016
702967,0,2016
703092,0,2016
703117,0,2016
703220,0,2016
703240,0,2016
703839,0,2016
703849,0,2016
704001,0,2016
704165,0,2016
704238,0,2016
704391,0,2016
704594,0,2016
704619,0,2016
704628,0,2016
704759,0,2016
704800,0,2016
704939,0,2016
705378,0,2016
705458,0,2016
706110,0,2016
706329,0,2016
706438,0,2016
706520,0,2016
706973,0,2016
706995,0,2016
707018,0,2016
707070,0,2016
707571,0,2016
707611,0,2016
708000,0,2016
708073,0,2016
708077,0,2016
708269,0,2016
708476,0,2016
708496,0,2016
708692,0,2016
709039,0,2016
709113,0,2016
709145,0,2016
709345,0,2016
709491,0,2016
709894,0,2016
710074,0,2016
710081,0,2016
710106,0,2016
710472,0,2016
710591,0,2016
710983,0,2016
711194,0,2016
711597,0,2016
711700,0,2016
711772,0,2016
711847,0,2016
711906,0,2016
712018,0,2016
712054,0,2016
712107,0,2016
712361,0,2016
712711,0,2016
712713,0,2016
712726,0,2016
712930,0,2016
712935,0,2016
713022,0,2016
713025,0,2016
713099,0,2016
713287,0,2016
713575,0,2016
714289,0,2016
714545,0,2016
714939,0,2016
715123,0,2016
715295,0,2016
715378,0,2016
715533,0,2016
715601,0,2016
715610,0,2016
715721,0,2016
715818,0,2016
715948,0,2016
716308,0,2016
716344,0,2016
716567,0,2016
716737,0,2016
716811,0,2016
716885,0,2016
716893,0,2016
717016,0,2016
717209,0,2016
717448,0,2016
717510,0,2016
717711,0,2016
717842,0,2016
718254,0,2016
718584,0,2016
718875,0,2016
719010,0,2016
719108,0,2016
719352,0,2016
719360,0,2016
719655,0,2016
719909,0,2016
720237,0,2016
720348,0,2016
720456,0,2016
720668,0,2016
720752,0,2016
720963,0,2016
721115,0,2016
721197,0,2016
721308,0,2016
721915,0,2016
722170,0,2016
722872,0,2016
723008,0,2016
723029,0,2016
723076,0,2016
723078,0,2016
723146,0,2016
723214,0,2016
723274,0,2016
723357,0,2016
723372,0,2016
723389,0,2016
723567,0,2016
723862,0,2016
723891,0,2016
723978,0,2016
724196,0,2016
724429,0,2016
724444,0,2016
724455,0,2016
724499,0,2016
724679,0,2016
724911,0,2016
724977,0,2016
725061,0,2016
725166,0,2016
725192,0,2016
725224,0,2016
725239,0,2016
725285,0,2016
725494,0,2016
725678,0,2016
725817,0,2016
725938,0,2016
726008,0,2016
726469,0,2016
726672,0,2016
726697,0,2016
726721,0,2016
726824,0,2016
726905,0,2016
727018,0,2016
727047,0,2016
727183,0,2016
727246,0,2016
727533,0,2016
727946,0,2016
728424,0,2016
728468,0,2016
728469,0,2016
728704,0,2016
729031,0,2016
729354,0,2016
729593,0,2016
729710,0,2016
729864,0,2016
729977,0,2016
730559,0,2016
730634,0,2016
731387,0,2016
731655,0,2016
731726,0,2016
731971,0,2016
732132,0,2016
732512,0,2016
732702,0,2016
732733,0,2016
732939,0,2016
733488,0,2016
733539,0,2016
734605,0,2016
735034,0,2016
735649,0,2016
736564,0,2016
736928,0,2016
737254,0,2016
737637,0,2016
737949,0,2016
738799,0,2016
738916,0,2016
739478,0,2016
739501,0,2016
739695,0,2016
739780,0,2016
739786,0,2016
739891,0,2016
740331,0,2016
740536,0,2016
740829,0,2016
741632,0,2016
741804,0,2016
741908,0,2016
742239,0,2016
742250,0,2016
742631,0,2016
742686,0,2016
742706,0,2016
742937,0,2016
743048,0,2016
743671,0,2016
743717,0,2016
743724,0,2016
744135,0,2016
744603,0,2016
745456,0,2016
745899,0,2016
746546,0,2016
746679,0,2016
746739,0,2016
746766,0,2016
746962,0,2016
747135,0,2016
747172,0,2016
747678,0,2016
748478,0,2016
748884,0,2016
748891,0,2016
748900,0,2016
749094,0,2016
749420,0,2016
749862,0,2016
750319,0,2016
750474,0,2016
750895,0,2016
750900,0,2016
751541,0,2016
751654,0,2016
752015,0,2016
752516,0,2016
753424,0,2016
753523,0,2016
753741,0,2016
753776,0,2016
753897,0,2016
753899,0,2016
753929,0,2016
754224,0,2016
754293,0,2016
755060,0,2016
755100,0,2016
755210,0,2016
755807,0,2016
756198,0,2016
756225,0,2016
756435,0,2016
756461,0,2016
756745,0,2016
756972,0,2016
757048,0,2016
757241,0,2016
757334,0,2016
757807,0,2016
757967,0,2016
757976,0,2016
758519,0,2016
758617,0,2016
758702,0,2016
758848,0,2016
758966,0,2016
759861,0,2016
759916,0,2016
759936,0,2016
760164,0,2016
760319,0,2016
760365,0,2016
760690,0,2016
760921,0,2016
761911,0,2016
762142,0,2016
762173,0,2016
762190,0,2016
762534,0,2016
762643,0,2016
762739,0,2016
763108,0,2016
763352,0,2016
763372,0,2016
763567,0,2016
763938,0,2016
764263,0,2016
764441,0,2016
764456,0,2016
765149,0,2016
765425,0,2016
765902,0,2016
765947,0,2016
765982,0,2016
766008,0,2016
766377,0,2016
766623,0,2016
767288,0,2016
767289,0,2016
767767,0,2016
768107,0,2016
768410,0,2016
768600,0,2016
768957,0,2016
769282,0,2016
769646,0,2016
769653,0,2016
769688,0,2016
770063,0,2016
770257,0,2016
770425,0,2016
770916,0,2016
771122,0,2016
771204,0,2016
771208,0,2016
771441,0,2016
771445,0,2016
771598,0,2016
772153,0,2016
772351,0,2016
772824,0,2016
773348,0,2016
773557,0,2016
773646,0,2016
774334,0,2016
774921,0,2016
775201,0,2016
775578,0,2016
775601,0,2016
776100,0,2016
776168,0,2016
776584,0,2016
776688,0,2016
777380,0,2016
777538,0,2016
778425,0,2016
778849,0,2016
779313,0,2016
779376,0,2016
779717,0,2016
782428,0,2016
785040,0,2016
786075,0,2016
786741,0,2016
787232,0,2016
788031,0,2016
790002,0,2016
790357,0,2016
790737,0,2016
792357,0,2016
793052,0,2016
793139,0,2016
793763,0,2016
794491,0,2016
794580,0,2016
794598,0,2016
796282,0,2016
796752,0,2016
797649,0,2016
797665,0,2016
797667,0,2016
798121,0,2016
798719,0,2016
799122,0,2016
799369,0,2016
799577,0,2016
799596,0,2016
800111,0,2016
800142,0,2016
800603,0,2016
801340,0,2016
801656,0,2016
802558,0,2016
802587,0,2016
803128,0,2016
803977,0,2016
804072,0,2016
804226,0,2016
804426,0,2016
804436,0,2016
805068,0,2016
805216,0,2016
806302,0,2016
806432,0,2016
806862,0,2016
807624,0,2016
807738,0,2016
807958,0,2016
808056,0,2016
808467,0,2016
808634,0,2016
808673,0,2016
809654,0,2016
809680,0,2016
810188,0,2016
810378,0,2016
810412,0,2016
810997,0,2016
811004,0,2016
811569,0,2016
811600,0,2016
811620,0,2016
811846,0,2016
812201,0,2016
812609,0,2016
812766,0,2016
812936,0,2016
813507,0,2016
814225,0,2016
815372,0,2016
815596,0,2016
815897,0,2016
816111,0,2016
816643,0,2016
816896,0,2016
817211,0,2016
817341,0,2016
817635,0,2016
817770,0,2016
817878,0,2016
817941,0,2016
818010,0,2016
818052,0,2016
818301,0,2016
818378,0,2016
818548,0,2016
819174,0,2016
819175,0,2016
819737,0,2016
820030,0,2016
820673,0,2016
820683,0,2016
820691,0,2016
820777,0,2016
820806,0,2016
821026,0,2016
821131,0,2016
821167,0,2016
821476,0,2016
821554,0,2016
821813,0,2016
821947,0,2016
823340,0,2016
823498,0,2016
823973,0,2016
824567,0,2016
825135,0,2016
825285,0,2016
826201,0,2016
826340,0,2016
826564,0,2016
826973,0,2016
826998,0,2016
827385,0,2016
827543,0,2016
828554,0,2016
828608,0,2016
828648,0,2016
829041,0,2016
829304,0,2016
829361,0,2016
829536,0,2016
829814,0,2016
829880,0,2016
830167,0,2016
830495,0,2016
830949,0,2016
830976,0,2016
831004,0,2016
831558,0,2016
831744,0,2016
832202,0,2016
832556,0,2016
832864,0,2016
833377,0,2016
833614,0,2016
834315,0,2016
835051,0,2016
835489,0,2016
835510,0,2016
836533,0,2016
836703,0,2016
836853,0,2016
836856,0,2016
837263,0,2016
837312,0,2016
837792,0,2016
837977,0,2016
838525,0,2016
838630,0,2016
838921,0,2016
839383,0,2016
839834,0,2016
839859,0,2016
840226,0,2016
840379,0,2016
840383,0,2016
840711,0,2016
841114,0,2016
841469,0,2016
842720,0,2016
842958,0,2016
843226,0,2016
843624,0,2016
843667,0,2016
844010,0,2016
844065,0,2016
844167,0,2016
844173,0,2016
845216,0,2016
845804,0,2016
846208,0,2016
846286,0,2016
846421,0,2016
846588,0,2016
846799,0,2016
